task,episode,step,colliding_geom
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,177,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,177,akita_black_bowl_2_g23
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,178,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,178,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,178,akita_black_bowl_2_g23
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,179,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,179,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,179,akita_black_bowl_2_g23
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,180,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,180,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,181,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,181,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,182,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,182,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,183,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,183,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,184,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,184,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,185,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,185,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,186,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,186,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,187,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,187,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,188,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,188,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,189,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,189,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,190,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,190,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,191,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,191,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,191,akita_black_bowl_2_g23
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,192,akita_black_bowl_2_g22
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,192,akita_black_bowl_2_g21
"Task(name='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate', language='pick up the black bowl next to the plate and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.pruned_init')",18,192,akita_black_bowl_2_g23
